"province_name","province_code","county_name","county_code","age_group","male","female"
"گیلان","01","رضوانشهر","0114","45-49",2413,2447
"گیلان","01","رضوانشهر","0114","50-54",1954,1911
"گیلان","01","رضوانشهر","0114","55-59",1653,1714
"گیلان","01","رضوانشهر","0114","60-64",1391,1327
"گیلان","01","رضوانشهر","0114","65-69",923,1074
"گیلان","01","رضوانشهر","0114","70-74",613,625
"گیلان","01","رضوانشهر","0114","75-79",448,424
"گیلان","01","رضوانشهر","0114","80-84",382,325
"گیلان","01","رضوانشهر","0114","85-89",217,202
"گیلان","01","رضوانشهر","0114","90-94",62,63
"گیلان","01","رضوانشهر","0114","95-99",3,7
"گیلان","01","رضوانشهر","0114",">100",0,1
"گیلان","01","سیاهکل","0115","0-4",1285,1330
"گیلان","01","سیاهکل","0115","5-9",1343,1232
"گیلان","01","سیاهکل","0115","10-14",1353,1298
"گیلان","01","سیاهکل","0115","15-19",1560,1438
"گیلان","01","سیاهکل","0115","20-24",2009,1740
"گیلان","01","سیاهکل","0115","25-29",2238,2007
"گیلان","01","سیاهکل","0115","30-34",2142,2013
"گیلان","01","سیاهکل","0115","35-39",1649,1893
"گیلان","01","سیاهکل","0115","40-44",1527,1760
"گیلان","01","سیاهکل","0115","45-49",1631,1744
"گیلان","01","سیاهکل","0115","50-54",1520,1713
"گیلان","01","سیاهکل","0115","55-59",1428,1697
"گیلان","01","سیاهکل","0115","60-64",1040,1111
"گیلان","01","سیاهکل","0115","65-69",711,775
"گیلان","01","سیاهکل","0115","70-74",582,695
"گیلان","01","سیاهکل","0115","75-79",515,559
"گیلان","01","سیاهکل","0115","80-84",439,430
"گیلان","01","سیاهکل","0115","85-89",228,187
"گیلان","01","سیاهکل","0115","90-94",75,68
"گیلان","01","سیاهکل","0115","95-99",3,6
"گیلان","01","سیاهکل","0115",">100",0,1
"گیلان","01","ماسال","0116","0-4",1981,1868
"گیلان","01","ماسال","0116","5-9",1881,1825
"گیلان","01","ماسال","0116","10-14",1788,1731
"گیلان","01","ماسال","0116","15-19",1781,1681
"گیلان","01","ماسال","0116","20-24",2170,2093
"گیلان","01","ماسال","0116","25-29",2367,2374
"گیلان","01","ماسال","0116","30-34",2491,2621
"گیلان","01","ماسال","0116","35-39",2369,2322
"گیلان","01","ماسال","0116","40-44",1666,1900
"گیلان","01","ماسال","0116","45-49",1777,1834
"گیلان","01","ماسال","0116","50-54",1581,1686
"گیلان","01","ماسال","0116","55-59",1270,1284
"گیلان","01","ماسال","0116","60-64",1037,1138
"گیلان","01","ماسال","0116","65-69",805,748
"گیلان","01","ماسال","0116","70-74",408,418
"گیلان","01","ماسال","0116","75-79",374,399
"گیلان","01","ماسال","0116","80-84",327,295
"گیلان","01","ماسال","0116","85-89",151,135
"گیلان","01","ماسال","0116","90-94",30,40
"گیلان","01","ماسال","0116","95-99",2,0
"گیلان","01","ماسال","0116",">100",0,1
"مازندران","02","آمل","0201","0-4",13430,12911
"مازندران","02","آمل","0201","5-9",13585,12906
"مازندران","02","آمل","0201","10-14",13054,12531
"مازندران","02","آمل","0201","15-19",12691,12747
"مازندران","02","آمل","0201","20-24",13518,14191
"مازندران","02","آمل","0201","25-29",19555,19587
"مازندران","02","آمل","0201","30-34",22376,22201
"مازندران","02","آمل","0201","35-39",18219,18007
"مازندران","02","آمل","0201","40-44",16113,15761
"مازندران","02","آمل","0201","45-49",15574,14855
"مازندران","02","آمل","0201","50-54",12641,12158
"مازندران","02","آمل","0201","55-59",10248,10182
"مازندران","02","آمل","0201","60-64",7264,7640
"مازندران","02","آمل","0201","65-69",5132,5412
"مازندران","02","آمل","0201","70-74",3317,3223
"مازندران","02","آمل","0201","75-79",2460,2185
"مازندران","02","آمل","0201","80-84",2074,1625
"مازندران","02","آمل","0201","85-89",894,692
"مازندران","02","آمل","0201","90-94",317,262
"مازندران","02","آمل","0201","95-99",34,51
"مازندران","02","آمل","0201",">100",6,10
"مازندران","02","بابل","0202","0-4",18485,17862
"مازندران","02","بابل","0202","5-9",18110,17468
"مازندران","02","بابل","0202","10-14",17128,17201
"مازندران","02","بابل","0202","15-19",18280,17491
"مازندران","02","بابل","0202","20-24",18878,18564
"مازندران","02","بابل","0202","25-29",26110,24880
"مازندران","02","بابل","0202","30-34",28608,27633
"مازندران","02","بابل","0202","35-39",22724,22136
"مازندران","02","بابل","0202","40-44",20168,20121
"مازندران","02","بابل","0202","45-49",19179,19233
"مازندران","02","بابل","0202","50-54",16393,16479
"مازندران","02","بابل","0202","55-59",13211,14186
"مازندران","02","بابل","0202","60-64",9065,9921
"مازندران","02","بابل","0202","65-69",7201,7873
"مازندران","02","بابل","0202","70-74",4746,4912
"مازندران","02","بابل","0202","75-79",4327,3969
"مازندران","02","بابل","0202","80-84",3118,2549
"مازندران","02","بابل","0202","85-89",1411,1186
"مازندران","02","بابل","0202","90-94",541,428
"مازندران","02","بابل","0202","95-99",87,52
"مازندران","02","بابل","0202",">100",7,9
"مازندران","02","بهشهر","0204","0-4",6018,5570
"مازندران","02","بهشهر","0204","5-9",5730,5501
"مازندران","02","بهشهر","0204","10-14",5256,5267
"مازندران","02","بهشهر","0204","15-19",5542,5216
"مازندران","02","بهشهر","0204","20-24",6417,5905
"مازندران","02","بهشهر","0204","25-29",8795,8480
"مازندران","02","بهشهر","0204","30-34",10121,9584
"مازندران","02","بهشهر","0204","35-39",7559,7340
"مازندران","02","بهشهر","0204","40-44",6032,5952
"مازندران","02","بهشهر","0204","45-49",5512,5502
"مازندران","02","بهشهر","0204","50-54",4814,5147
"مازندران","02","بهشهر","0204","55-59",4171,4400
"مازندران","02","بهشهر","0204","60-64",3348,3351
"مازندران","02","بهشهر","0204","65-69",2292,2461
"مازندران","02","بهشهر","0204","70-74",1417,1482
"مازندران","02","بهشهر","0204","75-79",970,970
"مازندران","02","بهشهر","0204","80-84",765,778
"مازندران","02","بهشهر","0204","85-89",379,359
"مازندران","02","بهشهر","0204","90-94",155,154
"مازندران","02","بهشهر","0204","95-99",21,24
"مازندران","02","بهشهر","0204",">100",5,7
"مازندران","02","تنکابن","0205","0-4",4595,4387
"مازندران","02","تنکابن","0205","5-9",4602,4625
"مازندران","02","تنکابن","0205","10-14",4841,4654
"مازندران","02","تنکابن","0205","15-19",4955,4895
"مازندران","02","تنکابن","0205","20-24",5817,6081
"مازندران","02","تنکابن","0205","25-29",8109,7756
"مازندران","02","تنکابن","0205","30-34",8901,8583
"مازندران","02","تنکابن","0205","35-39",6919,7049
"مازندران","02","تنکابن","0205","40-44",5846,6133
"مازندران","02","تنکابن","0205","45-49",6427,6486
"مازندران","02","تنکابن","0205","50-54",5918,5976
"مازندران","02","تنکابن","0205","55-59",4880,4867
"مازندران","02","تنکابن","0205","60-64",3574,3710
"مازندران","02","تنکابن","0205","65-69",2717,2752
"مازندران","02","تنکابن","0205","70-74",1908,1954
"مازندران","02","تنکابن","0205","75-79",1428,1419
"مازندران","02","تنکابن","0205","80-84",1086,1042
"مازندران","02","تنکابن","0205","85-89",497,409
"مازندران","02","تنکابن","0205","90-94",174,129
"مازندران","02","تنکابن","0205","95-99",16,11
"مازندران","02","تنکابن","0205",">100",3,1
"مازندران","02","رامسر","0206","0-4",2106,1943
"مازندران","02","رامسر","0206","5-9",2147,2251
"مازندران","02","رامسر","0206","10-14",2203,2042
"مازندران","02","رامسر","0206","15-19",2129,2183
"مازندران","02","رامسر","0206","20-24",2433,2389
"مازندران","02","رامسر","0206","25-29",3385,3272
"مازندران","02","رامسر","0206","30-34",3789,3844
"مازندران","02","رامسر","0206","35-39",3278,3159
"مازندران","02","رامسر","0206","40-44",2753,2787
"مازندران","02","رامسر","0206","45-49",2829,2817
"مازندران","02","رامسر","0206","50-54",2664,2660
"مازندران","02","رامسر","0206","55-59",2130,2149
"مازندران","02","رامسر","0206","60-64",1698,1775
"مازندران","02","رامسر","0206","65-69",1308,1399
"مازندران","02","رامسر","0206","70-74",935,897
"مازندران","02","رامسر","0206","75-79",661,656
"مازندران","02","رامسر","0206","80-84",476,443
"مازندران","02","رامسر","0206","85-89",214,203
"مازندران","02","رامسر","0206","90-94",77,76
"مازندران","02","رامسر","0206","95-99",5,12
"مازندران","02","رامسر","0206",">100",0,2
"مازندران","02","ساری","0207","0-4",17015,15880
"مازندران","02","ساری","0207","5-9",16484,16089
"مازندران","02","ساری","0207","10-14",16114,15688
"مازندران","02","ساری","0207","15-19",16296,15690
"مازندران","02","ساری","0207","20-24",18270,18701
"مازندران","02","ساری","0207","25-29",25189,25232
"مازندران","02","ساری","0207","30-34",29310,28459
"مازندران","02","ساری","0207","35-39",23822,23321
"مازندران","02","ساری","0207","40-44",19493,19017
"مازندران","02","ساری","0207","45-49",17301,16981
"مازندران","02","ساری","0207","50-54",14897,15280
"مازندران","02","ساری","0207","55-59",12381,12900
"مازندران","02","ساری","0207","60-64",9357,9974
"مازندران","02","ساری","0207","65-69",6617,6926
"مازندران","02","ساری","0207","70-74",4140,4125
"مازندران","02","ساری","0207","75-79",3056,2993
"مازندران","02","ساری","0207","80-84",2289,2170
"مازندران","02","ساری","0207","85-89",1003,977
"مازندران","02","ساری","0207","90-94",374,378
"مازندران","02","ساری","0207","95-99",36,55
"مازندران","02","ساری","0207",">100",7,11
"مازندران","02","سوادکوه","0208","0-4",1471,1370
"مازندران","02","سوادکوه","0208","5-9",1374,1403
"مازندران","02","سوادکوه","0208","10-14",1385,1232
"مازندران","02","سوادکوه","0208","15-19",1384,1261
"مازندران","02","سوادکوه","0208","20-24",1675,1432
"مازندران","02","سوادکوه","0208","25-29",2201,2017
"مازندران","02","سوادکوه","0208","30-34",2479,2302
"مازندران","02","سوادکوه","0208","35-39",1864,1791
"مازندران","02","سوادکوه","0208","40-44",1361,1501
"مازندران","02","سوادکوه","0208","45-49",1388,1551
"مازندران","02","سوادکوه","0208","50-54",1310,1447
"مازندران","02","سوادکوه","0208","55-59",1262,1345
"مازندران","02","سوادکوه","0208","60-64",1070,1038
"مازندران","02","سوادکوه","0208","65-69",682,679
"مازندران","02","سوادکوه","0208","70-74",435,500
"مازندران","02","سوادکوه","0208","75-79",387,407
"مازندران","02","سوادکوه","0208","80-84",315,274
"مازندران","02","سوادکوه","0208","85-89",113,119
"مازندران","02","سوادکوه","0208","90-94",34,42
"مازندران","02","سوادکوه","0208","95-99",5,4
"مازندران","02","سوادکوه","0208",">100",2,1
"مازندران","02","قائم شهر","0210","0-4",10230,9693
"مازندران","02","قائم شهر","0210","5-9",10145,9713
"مازندران","02","قائم شهر","0210","10-14",9704,9217
"مازندران","02","قائم شهر","0210","15-19",9667,9065
"مازندران","02","قائم شهر","0210","20-24",10753,10781
"مازندران","02","قائم شهر","0210","25-29",15201,15294
"مازندران","02","قائم شهر","0210","30-34",18127,17609
"مازندران","02","قائم شهر","0210","35-39",14014,13685
"مازندران","02","قائم شهر","0210","40-44",11313,11442
"مازندران","02","قائم شهر","0210","45-49",10807,10896
"مازندران","02","قائم شهر","0210","50-54",9520,9727
"مازندران","02","قائم شهر","0210","55-59",8013,8298
"مازندران","02","قائم شهر","0210","60-64",6168,6399
"مازندران","02","قائم شهر","0210","65-69",4393,4715
"مازندران","02","قائم شهر","0210","70-74",2657,2870
"مازندران","02","قائم شهر","0210","75-79",1985,2025
"مازندران","02","قائم شهر","0210","80-84",1562,1578
"مازندران","02","قائم شهر","0210","85-89",689,676
"مازندران","02","قائم شهر","0210","90-94",259,235
"مازندران","02","قائم شهر","0210","95-99",29,29
"مازندران","02","قائم شهر","0210",">100",11,5
"مازندران","02","نور","0214","0-4",4351,4231
"مازندران","02","نور","0214","5-9",4238,4329
"مازندران","02","نور","0214","10-14",4094,3986
"مازندران","02","نور","0214","15-19",3672,3576
"مازندران","02","نور","0214","20-24",4042,4066
"مازندران","02","نور","0214","25-29",5805,5622
"مازندران","02","نور","0214","30-34",6560,6391
"مازندران","02","نور","0214","35-39",5735,5499
"مازندران","02","نور","0214","40-44",4849,4753
"مازندران","02","نور","0214","45-49",4454,4220
"مازندران","02","نور","0214","50-54",3564,3475
"مازندران","02","نور","0214","55-59",2700,2905
"مازندران","02","نور","0214","60-64",2285,2539
"مازندران","02","نور","0214","65-69",1726,1799
"مازندران","02","نور","0214","70-74",1186,1174
"مازندران","02","نور","0214","75-79",812,780
"مازندران","02","نور","0214","80-84",682,535
"مازندران","02","نور","0214","85-89",363,321
"مازندران","02","نور","0214","90-94",96,81
"مازندران","02","نور","0214","95-99",12,17
"مازندران","02","نور","0214",">100",2,4
"مازندران","02","نوشهر","0215","0-4",4530,4427
"مازندران","02","نوشهر","0215","5-9",4666,4591
"مازندران","02","نوشهر","0215","10-14",4546,4451
"مازندران","02","نوشهر","0215","15-19",3941,3771
"مازندران","02","نوشهر","0215","20-24",5275,4662
"مازندران","02","نوشهر","0215","25-29",6861,6602
